combination_key,combination_size,actions,categories,overfit_penalty,rank_score,temporal_folds_evaluated,temporal_pass_folds,temporal_stability,trade_count,net_pnl,profit_factor,win_rate,expectancy,max_drawdown,avg_winner,avg_loser,trade_coverage,net_pnl_delta,profit_factor_delta,expectancy_delta,max_drawdown_delta,baseline_trades,baseline_net_pnl,baseline_expectancy,baseline_profit_factor,baseline_win_rate,baseline_max_drawdown,baseline_avg_winner,baseline_avg_loser,expectancy_lift,expectancy_lift_ci_low,expectancy_lift_ci_high,p_value_approx,statistically_acceptable
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4645+avoid:all:low_volatility,3,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4645 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.823607597557322,4,4,True,17902,553278.7500000076,1.1998885270670079,0.5144676572450005,30.90597419282804,-106713.00000000012,360.6096905537463,-318.44644500690237,0.2684279973610028,3321397.8750000005,0.46770786302796286,72.41198878228394,2661548.249999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,72.41198878228394,65.40878549863666,79.41519206593122,2.562609531608371e-91,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4645,2,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4645,minimum_confidence,0.0,5.809784439994403,4,4,True,16438,529456.8750000059,1.2107784329228124,0.5195887577564181,32.20932443119637,-131355.74999999988,356.0904899894628,-318.08433582372993,0.24647633899118335,3297575.999999999,0.47859776888376737,73.71533902065227,2636905.499999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,73.71533902065227,66.53151562364944,80.89916241765509,5.777617251377547e-90,True
all:min_confidence_0.4358+ce:min_confidence_0.4358+pe:min_directional_confidence_0.4645,3,all require quality confidence >= 0.4358 | ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4645,minimum_confidence,0.0,5.809784439994403,4,4,True,16438,529456.8750000059,1.2107784329228124,0.5195887577564181,32.20932443119637,-131355.74999999988,356.0904899894628,-318.08433582372993,0.24647633899118335,3297575.999999999,0.47859776888376737,73.71533902065227,2636905.499999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,73.71533902065227,66.53151562364944,80.89916241765509,5.777617251377547e-90,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4607,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4645 | pe require directional confidence >= 0.4607,minimum_confidence,0.0,5.809784439994403,4,4,True,16438,529456.8750000059,1.2107784329228124,0.5195887577564181,32.20932443119637,-131355.74999999988,356.0904899894628,-318.08433582372993,0.24647633899118335,3297575.999999999,0.47859776888376737,73.71533902065227,2636905.499999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,73.71533902065227,66.53151562364944,80.89916241765509,5.777617251377547e-90,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4645+pe:min_directional_confidence_0.4468,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4645 | pe require directional confidence >= 0.4468,minimum_confidence,0.0,5.809784439994403,4,4,True,16438,529456.8750000059,1.2107784329228124,0.5195887577564181,32.20932443119637,-131355.74999999988,356.0904899894628,-318.08433582372993,0.24647633899118335,3297575.999999999,0.47859776888376737,73.71533902065227,2636905.499999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,73.71533902065227,66.53151562364944,80.89916241765509,5.777617251377547e-90,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4645+pe:min_confidence_0.4519,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4645 | pe require quality confidence >= 0.4519,minimum_confidence,0.0,5.807246809093142,4,4,True,16437,528662.6250000059,1.2104622395211326,0.5195595303279187,32.16296313195875,-131355.74999999988,356.03918325526956,-318.08433582372993,0.24646134468901817,3296781.749999999,0.4782815754820876,73.66897772141465,2636905.499999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,73.66897772141465,66.48535168786134,80.85260375496796,7.372884691744826e-90,True
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4645+pe:min_confidence_0.4519,3,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4645 | pe require quality confidence >= 0.4519,minimum_confidence,0.0,5.807246809093142,4,4,True,16437,528662.6250000059,1.2104622395211326,0.5195595303279187,32.16296313195875,-131355.74999999988,356.03918325526956,-318.08433582372993,0.24646134468901817,3296781.749999999,0.4782815754820876,73.66897772141465,2636905.499999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,73.66897772141465,66.48535168786134,80.85260375496796,7.372884691744826e-90,True
all:min_confidence_0.4358+avoid:all:low_volatility+avoid:all:range,3,all require quality confidence >= 0.4358 | Reduce or disable all trades in Low Volatility | Reduce or disable all trades in range,avoid_weak_segment|minimum_confidence,0.0,5.795168436453519,4,4,True,14196,472648.8750000068,1.2165122412849527,0.5158495350803043,33.29451077768434,-89333.6249999979,362.64660999590365,-317.62145351374886,0.212859113536856,3240768.0,0.4843315772459077,74.80052536714024,2678927.624999999,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,74.80052536714024,67.09215231918544,82.50889841509503,1.1770775380872228e-80,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4645+avoid:ce:low_volatility,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4645 | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.7746917142220076,4,4,True,16210,516481.12500000536,1.2072096550389844,0.5185687847008019,31.861883096854125,-132304.4999999996,357.962705210564,-319.39433303434083,0.24305763809752295,3284600.249999998,0.47502899099993934,73.36789768631003,2635956.7499999977,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,73.36789768631003,66.11397208366184,80.62182328895823,1.8519402172905763e-87,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4607,2,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607,minimum_confidence,0.0,5.758167042864429,4,4,True,18021,540012.7500000063,1.1972347789022966,0.5158426280450585,29.96574829365775,-140654.62499999977,352.617389199656,-313.80154727793644,0.2702123193186589,3308131.874999999,0.46505411486325154,71.47176288311366,2627606.624999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,71.47176288311366,64.63058236464454,78.31294340158277,3.4756445711022823e-93,True
all:min_confidence_0.4358+ce:min_confidence_0.4358+pe:min_directional_confidence_0.4607,3,all require quality confidence >= 0.4358 | ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607,minimum_confidence,0.0,5.758167042864429,4,4,True,18021,540012.7500000063,1.1972347789022966,0.5158426280450585,29.96574829365775,-140654.62499999977,352.617389199656,-313.80154727793644,0.2702123193186589,3308131.874999999,0.46505411486325154,71.47176288311366,2627606.624999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,71.47176288311366,64.63058236464454,78.31294340158277,3.4756445711022823e-93,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4607+pe:min_directional_confidence_0.4468,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607 | pe require directional confidence >= 0.4468,minimum_confidence,0.0,5.758167042864429,4,4,True,18021,540012.7500000063,1.1972347789022966,0.5158426280450585,29.96574829365775,-140654.62499999977,352.617389199656,-313.80154727793644,0.2702123193186589,3308131.874999999,0.46505411486325154,71.47176288311366,2627606.624999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,71.47176288311366,64.63058236464454,78.31294340158277,3.4756445711022823e-93,True
all:min_confidence_0.4358+pe:min_confidence_0.4519+pe:min_directional_confidence_0.4607,3,all require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519 | pe require directional confidence >= 0.4607,minimum_confidence,0.0,5.755773296905417,4,4,True,18020,539218.5000000062,1.196944686264404,0.5158157602663707,29.9233351831302,-140654.62499999977,352.56987627756877,-313.80154727793644,0.27019732501649374,3307337.624999999,0.46476402222535895,71.42934977258611,2627606.624999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,71.42934977258611,64.58835187529196,78.27034766988025,4.4101558067461895e-93,True
ce:min_confidence_0.4358+pe:min_confidence_0.4519+pe:min_directional_confidence_0.4607,3,ce require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519 | pe require directional confidence >= 0.4607,minimum_confidence,0.0,5.755773296905417,4,4,True,18020,539218.5000000062,1.196944686264404,0.5158157602663707,29.9233351831302,-140654.62499999977,352.56987627756877,-313.80154727793644,0.27019732501649374,3307337.624999999,0.46476402222535895,71.42934977258611,2627606.624999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,71.42934977258611,64.58835187529196,78.27034766988025,4.4101558067461895e-93,True
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4607+avoid:ce:mixed,3,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607 | Reduce or disable ce trades in mixed,avoid_weak_segment|minimum_confidence,0.0,5.7475079921745955,4,4,True,21843,573294.0000000122,1.1751247811490124,0.5041432037723755,26.246120038456816,-116266.87500000047,349.33940247003335,-302.2464684701315,0.3275205421939663,3341413.125000005,0.4429441171099674,67.75213462791271,2651994.3749999967,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,67.75213462791271,61.50886984630643,73.99539940951898,2.153232454296339e-100,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4468,2,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4468,minimum_confidence,0.0,5.744963432240854,4,4,True,18217,538453.5000000063,1.1946927805316465,0.515342811659439,29.557748257122814,-140989.87499999988,351.9504420536857,-313.24694189602394,0.27315120254303366,3306572.624999999,0.4625121164926015,71.06376284657871,2627271.374999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,71.06376284657871,64.26469820024522,77.8628274929122,2.8760467730444644e-93,True
all:min_confidence_0.4358+ce:min_confidence_0.4358+pe:min_directional_confidence_0.4468,3,all require quality confidence >= 0.4358 | ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4468,minimum_confidence,0.0,5.744963432240854,4,4,True,18217,538453.5000000063,1.1946927805316465,0.515342811659439,29.557748257122814,-140989.87499999988,351.9504420536857,-313.24694189602394,0.27315120254303366,3306572.624999999,0.4625121164926015,71.06376284657871,2627271.374999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,71.06376284657871,64.26469820024522,77.8628274929122,2.8760467730444644e-93,True
all:min_confidence_0.4358+pe:min_confidence_0.4519+pe:min_directional_confidence_0.4468,3,all require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519 | pe require directional confidence >= 0.4468,minimum_confidence,0.0,5.742125221855644,4,4,True,18215,537505.1250000063,1.1943498692761034,0.5152895964864123,29.508928081252062,-140989.87499999988,351.92439537609226,-313.24694189602394,0.2731212139387033,3305624.249999999,0.4621692052370584,71.01494267070797,2627271.374999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,71.01494267070797,64.21575640881294,77.814128932603,3.868344947095953e-93,True
ce:min_confidence_0.4358+pe:min_confidence_0.4519+pe:min_directional_confidence_0.4468,3,ce require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519 | pe require directional confidence >= 0.4468,minimum_confidence,0.0,5.742125221855644,4,4,True,18215,537505.1250000063,1.1943498692761034,0.5152895964864123,29.508928081252062,-140989.87499999988,351.92439537609226,-313.24694189602394,0.2731212139387033,3305624.249999999,0.4621692052370584,71.01494267070797,2627271.374999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,71.01494267070797,64.21575640881294,77.814128932603,3.868344947095953e-93,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4607+avoid:ce:low_volatility,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607 | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.723896918351055,4,4,True,17793,527037.0000000057,1.1938662469223735,0.5148653965042432,29.62046872365569,-141603.37499999977,354.2841256413057,-314.93974455514314,0.2667936184249985,3295156.1249999986,0.4616855828833285,71.12648331311159,2626657.874999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,71.12648331311159,64.22582245822282,78.02714416800036,9.380306004136e-91,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4645+avoid:pe:low_volatility,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4645 | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.717448011829074,4,4,True,16240,499313.2500000064,1.199606005470833,0.5175492610837439,30.745889778325516,-131255.6249999985,357.0264574657944,-319.2717453733243,0.24350746716247826,3267432.3749999995,0.46742534143178804,72.25190436778142,2637005.6249999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,72.25190436778142,65.0108901293046,79.49291860625824,3.584397222045513e-85,True
all:min_confidence_0.4358,1,all require quality confidence >= 0.4358,minimum_confidence,0.0,5.713349911199197,4,4,True,18447,531238.500000006,1.1900046366605768,0.514446793516561,28.79809725158595,-142487.99999999895,350.5966675447841,-312.1495897063744,0.2765998920410244,3299357.624999999,0.45782397262153174,70.30411184104184,2625773.249999998,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,70.30411184104184,63.559153527032706,77.04907015505098,9.145188022636535e-93,True
all:min_confidence_0.4358+ce:min_confidence_0.4358,2,all require quality confidence >= 0.4358 | ce require quality confidence >= 0.4358,minimum_confidence,0.0,5.713349911199197,4,4,True,18447,531238.500000006,1.1900046366605768,0.514446793516561,28.79809725158595,-142487.99999999895,350.5966675447841,-312.1495897063744,0.2765998920410244,3299357.624999999,0.45782397262153174,70.30411184104184,2625773.249999998,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,70.30411184104184,63.559153527032706,77.04907015505098,9.145188022636535e-93,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4468+avoid:ce:low_volatility,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4468 | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.710743636415127,4,4,True,17989,525477.7500000058,1.1913403536004779,0.514369892712213,29.21105953638367,-141938.62499999988,353.5908759321302,-314.3656850961533,0.26973250164937324,3293596.874999999,0.4591596895614328,70.71707412583957,2626322.624999997,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,70.71707412583957,63.85972769834272,77.57442055333642,7.569667067663299e-91,True
all:min_confidence_0.4358+pe:min_confidence_0.4519,2,all require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519,minimum_confidence,0.0,5.710531813179428,4,4,True,18445,530290.125000006,1.1896654375112437,0.514394144754676,28.749803469775333,-142487.99999999895,350.570615514334,-312.1495897063744,0.2765699034366941,3298409.249999999,0.4574847734721986,70.25581805923123,2625773.249999998,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,70.25581805923123,63.510745250860495,77.00089086760197,1.227547682275495e-92,True
ce:min_confidence_0.4358+pe:min_confidence_0.4519,2,ce require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519,minimum_confidence,0.0,5.710531813179428,4,4,True,18445,530290.125000006,1.1896654375112437,0.514394144754676,28.749803469775333,-142487.99999999895,350.570615514334,-312.1495897063744,0.2765699034366941,3298409.249999999,0.4574847734721986,70.25581805923123,2625773.249999998,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,70.25581805923123,63.510745250860495,77.00089086760197,1.227547682275495e-92,True
all:min_confidence_0.4358+ce:min_confidence_0.4358+pe:min_confidence_0.4519,3,all require quality confidence >= 0.4358 | ce require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519,minimum_confidence,0.0,5.710531813179428,4,4,True,18445,530290.125000006,1.1896654375112437,0.514394144754676,28.749803469775333,-142487.99999999895,350.570615514334,-312.1495897063744,0.2765699034366941,3298409.249999999,0.4574847734721986,70.25581805923123,2625773.249999998,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,70.25581805923123,63.510745250860495,77.00089086760197,1.227547682275495e-92,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4645+avoid:all:low_volatility,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4645 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.681695481441262,4,4,True,16012,486337.50000000594,1.1959351131314173,0.5164876342742942,30.373313764676862,-132204.3749999996,358.94474002418394,-320.60649702919085,0.24008876626881784,3254456.624999999,0.4637544490923723,71.87932835413277,2636056.8749999977,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,71.87932835413277,64.5665107058622,79.19214600240333,1.0509432238163887e-82,True
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4607+avoid:all:range,3,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607 | Reduce or disable all trades in range,avoid_weak_segment|minimum_confidence,0.0,5.680955618745082,4,4,True,19487,517896.37500001094,1.175355772782331,0.5037204290039513,26.576506132293886,-96322.87500000047,353.63691931540416,-305.38761503463917,0.29219396629280875,3286015.5000000037,0.4431751087432859,68.08252072174979,2671938.3749999967,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,68.08252072174979,61.49781119448946,74.66723024901012,2.5986613786782364e-91,True
all:min_confidence_0.4358+avoid:ce:low_volatility,2,all require quality confidence >= 0.4358 | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.6788564962094465,4,4,True,18219,518262.7500000056,1.1866560672399131,0.5134749437400516,28.446278610242363,-143674.4999999983,352.19967931587394,-313.240664485559,0.273181191147364,3286381.8749999986,0.4544754032008681,69.95229319969826,2624586.749999999,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.95229319969826,63.15051219026465,76.75407420913187,2.3155507629814275e-90,True
all:min_confidence_0.4358+ce:min_confidence_0.4358+avoid:ce:low_volatility,3,all require quality confidence >= 0.4358 | ce require quality confidence >= 0.4358 | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.6788564962094465,4,4,True,18219,518262.7500000056,1.1866560672399131,0.5134749437400516,28.446278610242363,-143674.4999999983,352.19967931587394,-313.240664485559,0.273181191147364,3286381.8749999986,0.4544754032008681,69.95229319969826,2624586.749999999,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.95229319969826,63.15051219026465,76.75407420913187,2.3155507629814275e-90,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4607+avoid:pe:low_volatility,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607 | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.678068815183318,4,4,True,17732,511137.0000000062,1.1880531000922612,0.5142679900744417,28.825682382134346,-139416.3749999986,354.1159255400814,-315.57484326018755,0.2658789659929227,3279256.124999999,0.45587243605321615,70.33169697159025,2628844.8749999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,70.33169697159025,63.41676498946646,77.24662895371404,2.017463058448116e-88,True
all:min_confidence_0.4358+pe:min_confidence_0.4519+avoid:ce:low_volatility,3,all require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519 | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.676022507804898,4,4,True,18217,517314.37500000565,1.1863145031437696,0.5134215293407257,28.39734176867792,-143674.4999999983,352.1735940339999,-313.240664485559,0.27315120254303366,3285433.4999999986,0.4541338391047246,69.90335635813382,2624586.749999999,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.90335635813382,63.10145482708299,76.70525788918465,3.1009372390488735e-90,True
ce:min_confidence_0.4358+pe:min_confidence_0.4519+avoid:ce:low_volatility,3,ce require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519 | Reduce or disable ce trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.676022507804898,4,4,True,18217,517314.37500000565,1.1863145031437696,0.5134215293407257,28.39734176867792,-143674.4999999983,352.1735940339999,-313.240664485559,0.27315120254303366,3285433.4999999986,0.4541338391047246,69.90335635813382,2624586.749999999,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.90335635813382,63.10145482708299,76.70525788918465,3.1009372390488735e-90,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4468+avoid:pe:low_volatility,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4468 | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.666495778689342,4,4,True,17906,509646.0000000062,1.185736286933385,0.5136825645035183,28.462303138613102,-139206.37499999872,353.72566046966745,-315.1036546853462,0.2684879745696635,3277765.124999999,0.4535556228943399,69.968317728069,2629054.8749999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.968317728069,63.090580189909495,76.8460552662285,1.8530434530270034e-88,True
all:min_confidence_0.4358+avoid:pe:low_volatility,2,all require quality confidence >= 0.4358 | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.651421900649051,4,4,True,18072,507078.0000000058,1.1832901181293916,0.5132248782647189,28.058764940239367,-140381.2499999979,352.94987870619957,-314.48586165738266,0.27097702872908297,3275197.124999999,0.45110945409034653,69.56477952969527,2627879.999999999,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.56477952969527,62.725218803651245,76.4043402557393,2.021131677002635e-88,True
all:min_confidence_0.4358+ce:min_confidence_0.4358+avoid:pe:low_volatility,3,all require quality confidence >= 0.4358 | ce require quality confidence >= 0.4358 | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.651421900649051,4,4,True,18072,507078.0000000058,1.1832901181293916,0.5132248782647189,28.058764940239367,-140381.2499999979,352.94987870619957,-314.48586165738266,0.27097702872908297,3275197.124999999,0.45110945409034653,69.56477952969527,2627879.999999999,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.56477952969527,62.725218803651245,76.4043402557393,2.021131677002635e-88,True
all:min_confidence_0.4358+pe:min_confidence_0.4519+avoid:pe:low_volatility,3,all require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519 | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.648578547439674,4,4,True,18070,506129.62500000576,1.1829473153144774,0.5131710016602103,28.009387105700373,-140381.24999999785,352.92373018440645,-314.48586165738266,0.27094704012475257,3274248.7499999986,0.45076665127543236,69.51540169515627,2627879.9999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.51540169515627,62.67571657273139,76.35508681758115,2.7008937982673707e-88,True
ce:min_confidence_0.4358+pe:min_confidence_0.4519+avoid:pe:low_volatility,3,ce require quality confidence >= 0.4358 | pe require quality confidence >= 0.4519 | Reduce or disable pe trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.648578547439674,4,4,True,18070,506129.62500000576,1.1829473153144774,0.5131710016602103,28.009387105700373,-140381.24999999785,352.92373018440645,-314.48586165738266,0.27094704012475257,3274248.7499999986,0.45076665127543236,69.51540169515627,2627879.9999999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.51540169515627,62.67571657273139,76.35508681758115,2.7008937982673707e-88,True
all:min_confidence_0.4358+pe:min_directional_confidence_0.4607+avoid:all:low_volatility,3,all require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607 | Reduce or disable all trades in Low Volatility,avoid_weak_segment|minimum_confidence,0.0,5.643230509687128,4,4,True,17504,498161.2500000057,1.1845938998124115,0.5132541133455211,28.459852033821168,-140365.1249999976,355.8380175868212,-316.74735915492903,0.2624602650992623,3266280.3749999986,0.45241323577336645,69.96586662327707,2627896.1249999995,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,69.96586662327707,62.98946443482181,76.94226881173232,5.0655248380152086e-86,True
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4607,2,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607,minimum_confidence,0.0,5.641428978099118,4,4,True,25088,571655.2500000121,1.150756410673546,0.5027503188775511,22.78600326849538,-137288.99999999872,345.958029414097,-303.96099198396746,0.37617705271996643,3339774.375000005,0.4185757466345009,64.29201785795128,2630972.2499999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,64.29201785795128,58.42344931295814,70.16058640294442,2.8196170519149317e-102,True
ce:min_confidence_0.4358+pe:min_directional_confidence_0.4607+pe:min_directional_confidence_0.4468,3,ce require quality confidence >= 0.4358 | pe require directional confidence >= 0.4607 | pe require directional confidence >= 0.4468,minimum_confidence,0.0,5.641428978099118,4,4,True,25088,571655.2500000121,1.150756410673546,0.5027503188775511,22.78600326849538,-137288.99999999872,345.958029414097,-303.96099198396746,0.37617705271996643,3339774.375000005,0.4185757466345009,64.29201785795128,2630972.2499999986,66692,-2768119.124999993,-41.5060145894559,0.732180664039045,0.39701913272956274,-2768261.249999997,285.8090159755271,-257.0192035112149,64.29201785795128,58.42344931295814,70.16058640294442,2.8196170519149317e-102,True
