entry_ts,exit_ts,side,ml_prob,conf_bucket,orb_state,regime,hour_bucket,hold_secs,exit_reason,entry_prem,exit_prem,entry_spot,gross_rs,cost_rs,net_rs,label_correct
2024-04-29 14:48:00,2024-04-29 14:51:00,CE,0.589,0.50-0.60,POST_ORB,RANGE,14:00-15:00,180.0,Stop Loss,38.45,38.84,22605.3,25.35,66.0,-40.65,1
2024-04-30 10:07:00,2024-04-30 10:08:00,CE,0.5017,0.50-0.60,POST_ORB,TREND,10:00-11:00,60.0,Stop Loss,105.73,97.57,22735.55,-530.4,66.0,-596.4,0
2024-04-30 10:13:00,2024-04-30 10:21:00,CE,0.6199,0.60-0.70,POST_ORB,TREND,10:00-11:00,480.0,Stop Loss,104.75,107.05,22727.45,149.5,66.0,83.5,1
2024-04-30 10:32:00,2024-04-30 10:35:00,CE,0.5021,0.50-0.60,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,101.58,100.47,22729.55,-72.15,66.0,-138.15,1
2024-04-30 10:58:00,2024-04-30 11:02:00,CE,0.5127,0.50-0.60,POST_ORB,TREND,10:00-11:00,240.0,Stop Loss,97.07,92.23,22741.3,-314.6,66.0,-380.6,0
2024-04-30 14:36:00,2024-04-30 14:38:00,CE,0.5163,0.50-0.60,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,43.53,36.75,22769.6,-440.7,66.0,-506.7,0
2024-04-30 15:00:00,2024-04-30 15:07:00,PE,0.7729,0.70-0.80,POST_ORB,TREND,15:00+,420.0,Stop Loss,32.57,45.68,22650.55,852.15,66.0,786.15,1
2024-05-02 10:47:00,2024-05-02 10:55:00,CE,0.5126,0.50-0.60,POST_ORB,RANGE,10:00-11:00,480.0,Stop Loss,99.0,102.15,22675.1,204.75,66.0,138.75,1
2024-05-02 14:06:00,2024-05-02 14:11:00,CE,0.5933,0.50-0.60,POST_ORB,TREND,14:00-15:00,300.0,Stop Loss,54.17,55.64,22680.7,95.55,66.0,29.55,1
2024-05-03 09:37:00,2024-05-03 09:43:00,CE,0.6798,0.60-0.70,POST_ORB,TREND,09:15-10:00,360.0,TIME_EXIT_WEAK,110.51,108.62,22767.8,-122.85,66.0,-188.85,0
2024-05-03 14:00:00,2024-05-03 14:02:00,PE,0.7283,0.70-0.80,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,56.05,52.6,22384.3,-224.25,66.0,-290.25,0
2024-05-03 14:08:00,2024-05-03 14:12:00,PE,0.6948,0.60-0.70,POST_ORB,RANGE,14:00-15:00,240.0,Stop Loss,53.52,45.31,22391.2,-533.65,66.0,-599.65,0
2024-05-03 14:20:00,2024-05-03 14:27:00,PE,0.7044,0.70-0.80,POST_ORB,RANGE,14:00-15:00,420.0,Stop Loss,49.49,48.15,22392.0,-87.1,66.0,-153.1,0
2024-05-03 14:42:00,2024-05-03 14:48:00,PE,0.7147,0.70-0.80,POST_ORB,TREND,14:00-15:00,360.0,TIME_EXIT_WEAK,41.07,38.9,22441.2,-141.05,66.0,-207.05,0
2024-05-06 09:44:00,2024-05-06 09:45:00,CE,0.815,0.80+,POST_ORB,TREND,09:15-10:00,60.0,Stop Loss,109.42,97.16,22504.25,-796.9,66.0,-862.9,0
2024-05-06 14:57:00,2024-05-06 14:58:00,CE,0.7096,0.70-0.80,POST_ORB,RANGE,14:00-15:00,60.0,Stop Loss,34.14,28.0,22449.35,-399.1,66.0,-465.1,0
2024-05-06 15:05:00,2024-05-06 15:06:00,CE,0.5362,0.50-0.60,POST_ORB,RANGE,15:00+,60.0,Stop Loss,29.78,23.11,22448.6,-433.55,66.0,-499.55,0
2024-05-07 09:57:00,2024-05-07 09:59:00,CE,0.7422,0.70-0.80,POST_ORB,TREND,09:15-10:00,120.0,Stop Loss,107.35,96.98,22429.6,-674.05,66.0,-740.05,0
2024-05-07 14:12:00,2024-05-07 14:15:00,CE,0.5648,0.50-0.60,POST_ORB,RANGE,14:00-15:00,180.0,Stop Loss,52.21,54.36,22306.1,139.75,66.0,73.75,1
2024-05-07 14:20:00,2024-05-07 14:21:00,CE,0.6221,0.60-0.70,POST_ORB,RANGE,14:00-15:00,60.0,Stop Loss,49.49,44.61,22316.5,-317.2,66.0,-383.2,0
2024-05-07 14:48:00,2024-05-07 14:51:00,CE,0.5668,0.50-0.60,POST_ORB,RANGE,14:00-15:00,180.0,Stop Loss,38.45,36.99,22307.85,-94.9,66.0,-160.9,1
2024-05-07 15:00:00,2024-05-07 15:01:00,CE,0.5986,0.50-0.60,POST_ORB,RANGE,15:00+,60.0,Stop Loss,32.57,27.48,22313.1,-330.85,66.0,-396.85,0
2024-05-07 15:06:00,2024-05-07 15:08:00,CE,0.5565,0.50-0.60,POST_ORB,RANGE,15:00+,120.0,Stop Loss,29.19,19.61,22297.2,-622.7,66.0,-688.7,0
2024-05-08 10:30:00,2024-05-08 10:31:00,CE,0.6757,0.60-0.70,POST_ORB,RANGE,10:00-11:00,60.0,Stop Loss,101.92,94.97,22216.45,-451.75,66.0,-517.75,0
2024-05-08 14:04:00,2024-05-08 14:18:00,PE,0.6107,0.60-0.70,POST_ORB,TREND,14:00-15:00,840.0,TARGET_HIT,54.8,75.98,22314.5,1376.7,66.0,1310.7,1
2024-05-08 14:53:00,2024-05-08 14:55:00,CE,0.6872,0.60-0.70,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,36.12,34.52,22293.3,-104.0,66.0,-170.0,1
2024-05-08 15:01:00,2024-05-08 15:02:00,CE,0.6066,0.60-0.70,POST_ORB,RANGE,15:00+,60.0,Stop Loss,32.03,22.06,22312.7,-648.05,66.0,-714.05,0
2024-05-09 09:37:00,2024-05-09 09:38:00,CE,0.7005,0.70-0.80,POST_ORB,TREND,09:15-10:00,60.0,Stop Loss,110.51,95.81,22262.7,-955.5,66.0,-1021.5,0
2024-05-09 14:40:00,2024-05-09 14:42:00,PE,0.7692,0.70-0.80,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,41.9,35.37,21997.55,-424.45,66.0,-490.45,1
2024-05-09 14:48:00,2024-05-09 14:49:00,PE,0.8477,0.80+,POST_ORB,TREND,14:00-15:00,60.0,Stop Loss,38.45,28.92,21977.05,-619.45,66.0,-685.45,0
2024-05-09 14:59:00,2024-05-09 15:01:00,PE,0.7576,0.70-0.80,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,33.1,34.41,21991.9,85.15,66.0,19.15,1
2024-05-09 15:06:00,2024-05-09 15:10:00,PE,0.8409,0.80+,POST_ORB,TREND,15:00+,240.0,Stop Loss,29.19,22.36,21965.95,-443.95,66.0,-509.95,1
2024-05-10 09:51:00,2024-05-10 10:09:00,CE,0.6653,0.60-0.70,POST_ORB,TREND,09:15-10:00,1080.0,Stop Loss,108.31,121.63,22068.85,865.8,66.0,799.8,1
2024-05-10 10:20:00,2024-05-10 10:21:00,CE,0.6493,0.60-0.70,POST_ORB,TREND,10:00-11:00,60.0,Stop Loss,103.59,92.7,22103.95,-707.85,66.0,-773.85,0
2024-05-10 10:27:00,2024-05-10 10:31:00,CE,0.7435,0.70-0.80,POST_ORB,TREND,10:00-11:00,240.0,Stop Loss,102.42,97.8,22091.05,-300.3,66.0,-366.3,1
2024-05-10 10:49:00,2024-05-10 10:51:00,CE,0.7503,0.70-0.80,POST_ORB,TREND,10:00-11:00,120.0,Stop Loss,98.65,88.0,22055.75,-692.25,66.0,-758.25,0
2024-05-10 14:03:00,2024-05-10 14:08:00,CE,0.5046,0.50-0.60,POST_ORB,TREND,14:00-15:00,300.0,Stop Loss,55.12,49.9,22036.45,-339.3,66.0,-405.3,0
2024-05-10 14:13:00,2024-05-10 14:17:00,CE,0.5576,0.50-0.60,POST_ORB,RANGE,14:00-15:00,240.0,Stop Loss,51.88,50.13,22021.55,-113.75,66.0,-179.75,1
2024-05-13 14:24:00,2024-05-13 14:26:00,CE,0.6363,0.60-0.70,POST_ORB,TREND,14:00-15:00,120.0,Stop Loss,48.07,41.09,22091.5,-453.7,66.0,-519.7,1
2024-05-13 15:01:00,2024-05-13 15:02:00,CE,0.7961,0.70-0.80,POST_ORB,RANGE,15:00+,60.0,Stop Loss,32.03,25.63,22092.0,-416.0,66.0,-482.0,0
2024-05-13 15:07:00,2024-05-13 15:08:00,CE,0.6413,0.60-0.70,POST_ORB,RANGE,15:00+,60.0,Stop Loss,28.58,21.09,22104.95,-486.85,66.0,-552.85,0
2024-05-14 09:49:00,2024-05-14 09:55:00,CE,0.6963,0.60-0.70,POST_ORB,RANGE,09:15-10:00,360.0,TIME_EXIT_WEAK,108.63,101.87,22131.0,-439.4,66.0,-505.4,1
2024-05-14 10:05:00,2024-05-14 10:08:00,CE,0.7126,0.70-0.80,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,106.06,106.92,22105.35,55.9,66.0,-10.1,0
2024-05-14 10:13:00,2024-05-14 10:21:00,CE,0.7192,0.70-0.80,POST_ORB,RANGE,10:00-11:00,480.0,Stop Loss,104.75,109.9,22099.9,334.75,66.0,268.75,1
2024-05-14 14:15:00,2024-05-14 14:16:00,CE,0.5799,0.50-0.60,POST_ORB,TREND,14:00-15:00,60.0,Stop Loss,51.21,44.85,22236.55,-413.4,66.0,-479.4,0
2024-05-14 14:21:00,2024-05-14 14:29:00,CE,0.6166,0.60-0.70,POST_ORB,TREND,14:00-15:00,480.0,Stop Loss,49.14,54.53,22238.0,350.35,66.0,284.35,1
2024-05-14 14:35:00,2024-05-14 14:36:00,CE,0.5759,0.50-0.60,POST_ORB,RANGE,14:00-15:00,60.0,Stop Loss,43.92,39.13,22239.05,-311.35,66.0,-377.35,0
2024-05-15 09:59:00,2024-05-15 10:00:00,CE,0.695,0.60-0.70,POST_ORB,TREND,09:15-10:00,60.0,Stop Loss,107.03,94.47,22249.4,-816.4,66.0,-882.4,0
2024-05-15 14:49:00,2024-05-15 14:50:00,CE,0.5959,0.50-0.60,POST_ORB,TREND,14:00-15:00,60.0,Stop Loss,37.99,32.36,22220.85,-365.95,66.0,-431.95,0
2024-05-15 14:55:00,2024-05-15 15:01:00,CE,0.6669,0.60-0.70,POST_ORB,RANGE,14:00-15:00,360.0,Stop Loss,35.14,28.83,22218.15,-410.15,66.0,-476.15,1
2024-05-16 09:32:00,2024-05-16 09:34:00,CE,0.7629,0.70-0.80,POST_ORB,TREND,09:15-10:00,120.0,Stop Loss,111.29,103.83,22273.65,-484.9,66.0,-550.9,0
2024-05-16 09:39:00,2024-05-16 09:43:00,CE,0.8008,0.80+,POST_ORB,TREND,09:15-10:00,240.0,Stop Loss,110.2,103.02,22260.35,-466.7,66.0,-532.7,0
2024-05-16 09:48:00,2024-05-16 09:51:00,CE,0.7113,0.70-0.80,POST_ORB,TREND,09:15-10:00,180.0,Stop Loss,108.79,99.68,22257.55,-592.15,66.0,-658.15,0
2024-05-16 14:05:00,2024-05-16 14:07:00,PE,0.748,0.70-0.80,POST_ORB,TREND,14:00-15:00,120.0,Stop Loss,54.48,50.1,22074.6,-284.7,66.0,-350.7,0
2024-05-16 14:43:00,2024-05-16 14:46:00,CE,0.733,0.70-0.80,POST_ORB,TREND,14:00-15:00,180.0,Stop Loss,40.64,43.72,22238.75,200.2,66.0,134.2,1
2024-05-16 15:02:00,2024-05-16 15:09:00,CE,0.6621,0.60-0.70,POST_ORB,TREND,15:00+,420.0,Stop Loss,31.48,32.58,22380.4,71.5,66.0,5.5,1
2024-05-17 09:31:00,2024-05-17 09:34:00,CE,0.6963,0.60-0.70,POST_ORB,RANGE,09:15-10:00,180.0,Stop Loss,111.44,112.98,22368.25,100.1,66.0,34.1,0
2024-05-17 10:00:00,2024-05-17 10:03:00,PE,0.6526,0.60-0.70,POST_ORB,RANGE,10:00-11:00,180.0,Stop Loss,106.87,100.31,22400.15,-426.4,66.0,-492.4,0
2024-05-17 10:12:00,2024-05-17 10:16:00,PE,0.5733,0.50-0.60,POST_ORB,RANGE,10:00-11:00,240.0,Stop Loss,104.92,107.38,22399.35,159.9,66.0,93.9,1
2024-05-17 10:49:00,2024-05-17 11:06:00,CE,0.6716,0.60-0.70,POST_ORB,TREND,10:00-11:00,1020.0,Stop Loss,98.65,108.29,22430.15,626.6,66.0,560.6,1
2024-05-17 14:21:00,2024-05-17 14:27:00,CE,0.5039,0.50-0.60,POST_ORB,RANGE,14:00-15:00,360.0,Stop Loss,49.14,43.58,22476.65,-361.4,66.0,-427.4,0
2024-05-17 14:49:00,2024-05-17 14:54:00,PE,0.6367,0.60-0.70,POST_ORB,RANGE,14:00-15:00,300.0,Stop Loss,37.99,37.13,22478.15,-55.9,66.0,-121.9,1
2024-05-21 14:01:00,2024-05-21 14:03:00,PE,0.5541,0.50-0.60,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,55.74,48.97,22545.35,-440.05,66.0,-506.05,0
2024-05-21 14:20:00,2024-05-21 14:24:00,PE,0.5419,0.50-0.60,POST_ORB,RANGE,14:00-15:00,240.0,Stop Loss,49.49,43.32,22534.05,-401.05,66.0,-467.05,0
2024-05-21 14:55:00,2024-05-21 14:58:00,CE,0.5869,0.50-0.60,POST_ORB,RANGE,14:00-15:00,180.0,Stop Loss,35.14,27.6,22532.0,-490.1,66.0,-556.1,0
2024-05-22 10:36:00,2024-05-22 10:38:00,CE,0.5671,0.50-0.60,POST_ORB,RANGE,10:00-11:00,120.0,Stop Loss,100.9,95.53,22557.85,-349.05,66.0,-415.05,0
2024-05-22 14:07:00,2024-05-22 14:09:00,CE,0.5011,0.50-0.60,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,53.85,47.6,22573.65,-406.25,66.0,-472.25,1
2024-05-22 14:36:00,2024-05-22 14:39:00,PE,0.6175,0.60-0.70,POST_ORB,RANGE,14:00-15:00,180.0,Stop Loss,43.53,38.39,22579.8,-334.1,66.0,-400.1,0
2024-05-22 14:52:00,2024-05-22 14:54:00,CE,0.557,0.50-0.60,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,36.6,20.71,22586.9,-1032.85,66.0,-1098.85,0
2024-05-22 15:07:00,2024-05-22 15:09:00,CE,0.5994,0.50-0.60,POST_ORB,TREND,15:00+,120.0,Stop Loss,28.58,29.53,22603.1,61.75,66.0,-4.25,0
2024-05-23 09:30:00,2024-05-23 09:35:00,CE,0.6619,0.60-0.70,ORB,TREND,09:15-10:00,300.0,TARGET_HIT,111.6,135.62,22586.05,1561.3,66.0,1495.3,1
2024-05-23 10:42:00,2024-05-23 10:53:00,CE,0.7168,0.70-0.80,POST_ORB,RANGE,10:00-11:00,660.0,TARGET_HIT,99.87,125.15,22650.8,1643.2,66.0,1577.2,1
2024-05-23 14:14:00,2024-05-23 14:19:00,CE,0.6455,0.60-0.70,POST_ORB,TREND,14:00-15:00,300.0,Stop Loss,51.55,55.09,22914.9,230.1,66.0,164.1,1
2024-05-23 14:32:00,2024-05-23 14:34:00,CE,0.7709,0.70-0.80,POST_ORB,TREND,14:00-15:00,120.0,Stop Loss,45.09,47.57,22901.3,161.2,66.0,95.2,1
2024-05-23 14:55:00,2024-05-23 15:09:00,CE,0.7408,0.70-0.80,POST_ORB,RANGE,14:00-15:00,840.0,TARGET_HIT,35.14,59.46,22917.55,1580.8,66.0,1514.8,1
2024-05-23 15:14:00,2024-05-23 15:15:00,CE,0.5616,0.50-0.60,POST_ORB,TREND,15:00+,60.0,EOD,23.92,22.18,22978.65,-113.1,66.0,-179.1,0
2024-05-24 09:39:00,2024-05-24 09:47:00,CE,0.7192,0.70-0.80,POST_ORB,RANGE,09:15-10:00,480.0,Stop Loss,110.2,119.99,22946.2,636.35,66.0,570.35,1
2024-05-24 09:55:00,2024-05-24 09:58:00,CE,0.7197,0.70-0.80,POST_ORB,RANGE,09:15-10:00,180.0,Stop Loss,107.67,105.44,22948.1,-144.95,66.0,-210.95,0
2024-05-24 10:20:00,2024-05-24 10:24:00,CE,0.6681,0.60-0.70,POST_ORB,RANGE,10:00-11:00,240.0,TARGET_HIT,103.59,119.43,22926.7,1029.6,66.0,963.6,1
2024-05-24 10:30:00,2024-05-24 10:35:00,CE,0.6442,0.60-0.70,POST_ORB,RANGE,10:00-11:00,300.0,Stop Loss,101.92,101.32,22930.45,-39.0,66.0,-105.0,1
2024-05-24 14:25:00,2024-05-24 14:26:00,CE,0.5837,0.50-0.60,POST_ORB,RANGE,14:00-15:00,60.0,Stop Loss,47.71,41.32,23001.55,-415.35,66.0,-481.35,0
2024-05-24 14:48:00,2024-05-24 14:49:00,CE,0.6524,0.60-0.70,POST_ORB,RANGE,14:00-15:00,60.0,Stop Loss,38.45,32.64,22974.75,-377.65,66.0,-443.65,0
2024-05-27 09:31:00,2024-05-27 09:34:00,CE,0.7031,0.70-0.80,POST_ORB,RANGE,09:15-10:00,180.0,Stop Loss,111.44,104.58,22976.15,-445.9,66.0,-511.9,1
2024-05-27 10:14:00,2024-05-27 10:20:00,CE,0.6264,0.60-0.70,POST_ORB,RANGE,10:00-11:00,360.0,TIME_EXIT_WEAK,104.59,100.99,22950.9,-234.0,66.0,-300.0,1
2024-05-27 14:10:00,2024-05-27 14:12:00,CE,0.5046,0.50-0.60,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,52.87,47.21,23073.3,-367.9,66.0,-433.9,0
2024-05-27 14:25:00,2024-05-27 14:31:00,PE,0.501,0.50-0.60,POST_ORB,TREND,14:00-15:00,360.0,TIME_EXIT_WEAK,47.71,46.4,23054.9,-85.15,66.0,-151.15,1
2024-05-27 14:36:00,2024-05-27 14:38:00,PE,0.6575,0.60-0.70,POST_ORB,TREND,14:00-15:00,120.0,Stop Loss,43.53,42.67,23038.4,-55.9,66.0,-121.9,1
2024-05-27 15:00:00,2024-05-27 15:01:00,PE,0.8241,0.80+,POST_ORB,TREND,15:00+,60.0,Stop Loss,32.57,18.03,22883.3,-945.1,66.0,-1011.1,0
2024-05-28 09:30:00,2024-05-28 09:36:00,PE,0.6121,0.60-0.70,ORB,RANGE,09:15-10:00,360.0,Stop Loss,111.6,117.89,22974.45,408.85,66.0,342.85,1
2024-05-28 10:10:00,2024-05-28 10:15:00,CE,0.6336,0.60-0.70,POST_ORB,RANGE,10:00-11:00,300.0,TARGET_HIT,105.24,120.7,22931.85,1004.9,66.0,938.9,1
2024-05-28 10:32:00,2024-05-28 10:36:00,PE,0.5269,0.50-0.60,POST_ORB,TREND,10:00-11:00,240.0,Stop Loss,101.58,100.67,22988.9,-59.15,66.0,-125.15,0
2024-05-28 10:51:00,2024-05-28 10:56:00,CE,0.5036,0.50-0.60,POST_ORB,RANGE,10:00-11:00,300.0,Stop Loss,98.3,98.57,22977.95,17.55,66.0,-48.45,0
2024-05-28 14:13:00,2024-05-28 14:18:00,CE,0.519,0.50-0.60,POST_ORB,RANGE,14:00-15:00,300.0,Stop Loss,51.88,53.58,22924.9,110.5,66.0,44.5,0
2024-05-28 14:26:00,2024-05-28 14:28:00,CE,0.5213,0.50-0.60,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,47.34,41.28,22925.3,-393.9,66.0,-459.9,0
2024-05-29 15:05:00,2024-05-29 15:07:00,PE,0.6892,0.60-0.70,POST_ORB,RANGE,15:00+,120.0,Stop Loss,29.78,19.83,22687.9,-646.75,66.0,-712.75,0
2024-05-30 14:32:00,2024-05-30 14:38:00,PE,0.6564,0.60-0.70,POST_ORB,TREND,14:00-15:00,360.0,Stop Loss,45.09,46.67,22490.2,102.7,66.0,36.7,1
2024-05-30 15:01:00,2024-05-30 15:02:00,PE,0.7894,0.70-0.80,POST_ORB,TREND,15:00+,60.0,Stop Loss,32.03,14.93,22435.9,-1111.5,66.0,-1177.5,0
2024-05-30 15:07:00,2024-05-30 15:08:00,PE,0.6144,0.60-0.70,POST_ORB,TREND,15:00+,60.0,Stop Loss,28.58,19.16,22483.95,-612.3,66.0,-678.3,0
2024-05-30 15:13:00,2024-05-30 15:15:00,PE,0.6028,0.60-0.70,POST_ORB,TREND,15:00+,120.0,Stop Loss,24.64,23.58,22492.55,-68.9,66.0,-134.9,1
2024-05-31 09:47:00,2024-05-31 09:50:00,CE,0.7237,0.70-0.80,POST_ORB,TREND,09:15-10:00,180.0,Stop Loss,108.94,109.89,22608.05,61.75,66.0,-4.25,1
2024-05-31 09:57:00,2024-05-31 09:59:00,CE,0.6977,0.60-0.70,POST_ORB,TREND,09:15-10:00,120.0,Stop Loss,107.35,94.73,22599.5,-820.3,66.0,-886.3,0
2024-05-31 10:18:00,2024-05-31 10:20:00,CE,0.6532,0.60-0.70,POST_ORB,TREND,10:00-11:00,120.0,Stop Loss,103.93,96.82,22569.25,-462.15,66.0,-528.15,1
2024-06-03 10:37:00,2024-06-03 10:38:00,CE,0.6584,0.60-0.70,POST_ORB,RANGE,10:00-11:00,60.0,Stop Loss,100.73,89.83,23155.5,-708.5,66.0,-774.5,0
2024-06-03 10:48:00,2024-06-03 10:54:00,CE,0.6936,0.60-0.70,POST_ORB,RANGE,10:00-11:00,360.0,Stop Loss,98.83,101.03,23151.35,143.0,66.0,77.0,0
2024-06-03 10:59:00,2024-06-03 11:04:00,CE,0.5451,0.50-0.60,POST_ORB,RANGE,10:00-11:00,300.0,Stop Loss,96.89,98.27,23144.4,89.7,66.0,23.7,1
2024-06-03 14:14:00,2024-06-03 14:15:00,CE,0.5237,0.50-0.60,POST_ORB,RANGE,14:00-15:00,60.0,Stop Loss,51.55,45.01,23240.95,-425.1,66.0,-491.1,0
2024-06-03 14:20:00,2024-06-03 14:22:00,CE,0.5767,0.50-0.60,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,49.49,44.11,23234.55,-349.7,66.0,-415.7,0
2024-06-03 14:30:00,2024-06-03 14:32:00,CE,0.5691,0.50-0.60,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,45.86,46.02,23221.2,10.4,66.0,-55.6,1
2024-06-04 09:56:00,2024-06-04 09:57:00,CE,0.8165,0.80+,POST_ORB,RANGE,09:15-10:00,60.0,Stop Loss,107.51,72.75,22860.15,-2259.4,66.0,-2325.4,0
2024-06-04 10:26:00,2024-06-04 10:28:00,CE,0.7252,0.70-0.80,POST_ORB,RANGE,10:00-11:00,120.0,Stop Loss,102.59,88.31,22757.6,-928.2,66.0,-994.2,1
2024-06-04 14:05:00,2024-06-04 14:07:00,PE,0.9117,0.80+,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,54.48,68.15,22036.05,888.55,66.0,822.55,0
2024-06-04 14:18:00,2024-06-04 14:23:00,PE,0.7437,0.70-0.80,POST_ORB,TREND,14:00-15:00,300.0,TARGET_HIT,50.18,119.53,22027.65,4507.75,66.0,4441.75,1
2024-06-04 14:34:00,2024-06-04 14:36:00,PE,0.7482,0.70-0.80,POST_ORB,TREND,14:00-15:00,120.0,TARGET_HIT,44.32,81.8,22009.3,2436.2,66.0,2370.2,1
2024-06-04 14:48:00,2024-06-04 14:50:00,PE,0.855,0.80+,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,38.45,33.31,21932.95,-334.1,66.0,-400.1,1
2024-06-05 10:00:00,2024-06-05 10:06:00,CE,0.7925,0.70-0.80,POST_ORB,RANGE,10:00-11:00,360.0,Stop Loss,106.87,123.12,21904.25,1056.25,66.0,990.25,1
2024-06-05 10:28:00,2024-06-05 10:37:00,CE,0.6991,0.60-0.70,POST_ORB,RANGE,10:00-11:00,540.0,TARGET_HIT,102.26,140.03,21964.75,2455.05,66.0,2389.05,1
2024-06-05 15:01:00,2024-06-05 15:02:00,CE,0.6878,0.60-0.70,POST_ORB,RANGE,15:00+,60.0,Stop Loss,32.03,18.58,22654.6,-874.25,66.0,-940.25,0
2024-06-05 15:07:00,2024-06-05 15:12:00,CE,0.6583,0.60-0.70,POST_ORB,RANGE,15:00+,300.0,Stop Loss,28.58,15.97,22652.55,-819.65,66.0,-885.65,1
2024-06-06 09:31:00,2024-06-06 09:38:00,CE,0.6316,0.60-0.70,POST_ORB,RANGE,09:15-10:00,420.0,Stop Loss,111.44,115.46,22743.2,261.3,66.0,195.3,1
2024-06-06 09:53:00,2024-06-06 09:54:00,CE,0.6694,0.60-0.70,POST_ORB,RANGE,09:15-10:00,60.0,Stop Loss,107.99,93.63,22761.55,-933.4,66.0,-999.4,0
2024-06-06 14:07:00,2024-06-06 14:11:00,CE,0.7388,0.70-0.80,POST_ORB,RANGE,14:00-15:00,240.0,Stop Loss,53.85,55.29,22756.65,93.6,66.0,27.6,1
2024-06-06 14:23:00,2024-06-06 14:24:00,CE,0.5965,0.50-0.60,POST_ORB,RANGE,14:00-15:00,60.0,Stop Loss,48.43,37.92,22762.5,-683.15,66.0,-749.15,0
2024-06-06 14:31:00,2024-06-06 14:33:00,PE,0.7535,0.70-0.80,POST_ORB,RANGE,14:00-15:00,120.0,Stop Loss,45.48,27.98,22695.65,-1137.5,66.0,-1203.5,0
2024-06-06 15:03:00,2024-06-06 15:08:00,CE,0.8623,0.80+,POST_ORB,RANGE,15:00+,300.0,Stop Loss,30.93,20.79,22818.4,-659.1,66.0,-725.1,0
2024-06-07 10:16:00,2024-06-07 10:17:00,CE,0.7157,0.70-0.80,POST_ORB,TREND,10:00-11:00,60.0,Stop Loss,104.26,95.67,22957.7,-558.35,66.0,-624.35,0
2024-06-07 10:22:00,2024-06-07 10:38:00,CE,0.7413,0.70-0.80,POST_ORB,TREND,10:00-11:00,960.0,TARGET_HIT,103.26,137.18,22941.4,2204.8,66.0,2138.8,1
2024-06-07 14:07:00,2024-06-07 14:11:00,CE,0.6473,0.60-0.70,POST_ORB,RANGE,14:00-15:00,240.0,Stop Loss,53.85,56.77,23234.2,189.8,66.0,123.8,1
2024-06-07 14:28:00,2024-06-07 14:31:00,CE,0.701,0.70-0.80,POST_ORB,RANGE,14:00-15:00,180.0,Stop Loss,46.61,49.1,23247.5,161.85,66.0,95.85,1
2024-06-07 14:46:00,2024-06-07 15:00:00,CE,0.6681,0.60-0.70,POST_ORB,RANGE,14:00-15:00,840.0,Stop Loss,39.34,52.95,23264.05,884.65,66.0,818.65,1
2024-06-07 15:05:00,2024-06-07 15:07:00,CE,0.7068,0.70-0.80,POST_ORB,TREND,15:00+,120.0,Stop Loss,29.78,29.26,23291.15,-33.8,66.0,-99.8,0
2024-06-10 09:42:00,2024-06-10 09:44:00,CE,0.72,0.70-0.80,POST_ORB,RANGE,09:15-10:00,120.0,Stop Loss,109.73,98.72,23344.15,-715.65,66.0,-781.65,0
2024-06-10 10:07:00,2024-06-10 10:14:00,CE,0.6585,0.60-0.70,POST_ORB,RANGE,10:00-11:00,420.0,Stop Loss,105.73,111.99,23298.45,406.9,66.0,340.9,1
2024-06-10 10:19:00,2024-06-10 10:23:00,CE,0.6656,0.60-0.70,POST_ORB,RANGE,10:00-11:00,240.0,Stop Loss,103.76,103.07,23339.35,-44.85,66.0,-110.85,1
2024-06-10 10:54:00,2024-06-10 11:03:00,CE,0.5602,0.50-0.60,POST_ORB,RANGE,10:00-11:00,540.0,Stop Loss,97.78,102.63,23333.65,315.25,66.0,249.25,1
2024-06-10 14:21:00,2024-06-10 14:22:00,CE,0.5064,0.50-0.60,POST_ORB,RANGE,14:00-15:00,60.0,Stop Loss,49.14,43.56,23356.25,-362.7,66.0,-428.7,0
2024-06-10 14:45:00,2024-06-10 14:47:00,PE,0.7131,0.70-0.80,POST_ORB,TREND,14:00-15:00,120.0,Stop Loss,39.78,30.05,23280.85,-632.45,66.0,-698.45,0
2024-06-11 10:49:00,2024-06-11 10:55:00,CE,0.5493,0.50-0.60,POST_ORB,RANGE,10:00-11:00,360.0,Stop Loss,98.65,99.68,23316.05,66.95,66.0,0.95,0
