trade_id,side,date,pnl,cluster,market_regime,confidence,adx,rsi,holding_bars,mfe_points,mae_points
ce_113,ce,2025-08-22 10:22:00,-182.25000000000543,1,trend,0.3119718309859154,33.536007241634785,28.41878922261189,13.0,7.0,16.700000000000728
ce_114,ce,2025-08-22 10:23:00,-178.87499999997272,1,trend,0.3119718309859154,34.793618317357684,28.343697410015,13.0,7.150000000001455,16.549999999999272
pe_115,pe,2025-08-22 10:24:00,-148.50000000000546,3,volatile_trend,0.4310823311748381,36.60332211211868,24.58868314152909,13.0,8.5,15.200000000000728
pe_116,pe,2025-08-22 10:25:00,-339.75000000000546,3,volatile_trend,0.4310823311748381,38.55079547671193,21.36942595874364,13.0,0.0,23.700000000000728
ce_117,ce,2025-08-22 10:26:00,-56.62499999997817,3,volatile_trend,0.3313432835820896,39.01754729094191,36.86816278636583,13.0,8.900000000001455,3.75
pe_117,pe,2025-08-22 10:26:00,-172.5000000000109,3,volatile_trend,0.4310823311748381,39.01754729094191,36.86816278636583,13.0,3.75,8.900000000001455
ce_118,ce,2025-08-22 10:27:00,-161.2500000000109,3,volatile_trend,0.3119718309859154,38.743755963712495,40.81536820732449,13.0,4.25,8.400000000001455
pe_118,pe,2025-08-22 10:27:00,-67.87499999997817,3,volatile_trend,0.4518558364712211,38.743755963712495,40.81536820732449,13.0,8.400000000001455,4.25
ce_119,ce,2025-08-22 10:28:00,-319.12500000000546,2,volatile_trend,0.2782540919719406,37.7530005336426,44.246475418413866,13.0,0.0,20.950000000000728
ce_120,ce,2025-08-22 10:29:00,-326.24999999998363,2,volatile_trend,0.2782540919719406,36.54926609202614,42.08279216625517,13.0,0.2000000000007276,22.299999999999272
ce_121,ce,2025-08-22 10:30:00,-301.4999999999345,3,volatile_trend,0.3119718309859154,35.69889495941613,41.39762001915966,13.0,1.3000000000029104,21.19999999999709
ce_122,ce,2025-08-22 10:31:00,-224.99999999998363,3,volatile_trend,0.3119718309859154,35.15740606608733,39.26938229034199,13.0,4.700000000000728,17.799999999999272
ce_123,ce,2025-08-22 10:32:00,-120.37499999995087,3,volatile_trend,0.3119718309859154,35.008450024327814,36.5052500835161,13.0,9.350000000002185,13.149999999997815
pe_123,pe,2025-08-22 10:32:00,-34.87500000004911,3,volatile_trend,0.4310823311748381,35.008450024327814,36.5052500835161,13.0,13.149999999997815,9.350000000002185
ce_124,ce,2025-08-22 10:33:00,-209.2499999999673,3,volatile_trend,0.3119718309859154,34.92149946387158,40.34647451768877,13.0,5.400000000001455,17.099999999998545
ce_125,ce,2025-08-22 10:34:00,-140.62499999998363,1,trend,0.3119718309859154,34.921443167950976,38.41402097487295,13.0,8.450000000000728,14.049999999999272
pe_125,pe,2025-08-22 10:34:00,-14.625000000016373,1,trend,0.4310823311748381,34.921443167950976,38.41402097487295,13.0,14.049999999999272,8.450000000000728
ce_126,ce,2025-08-22 10:35:00,-226.87499999998363,1,trend,0.2782540919719406,34.78561417271241,41.43485838651589,13.0,5.400000000001455,19.450000000000728
ce_127,ce,2025-08-22 10:36:00,-356.62500000000546,1,trend,0.2782540919719406,33.764110188693856,46.443672282922,13.0,0.0,25.950000000000728
ce_128,ce,2025-08-22 10:37:00,-337.49999999998363,2,mixed,0.2782540919719406,32.619969199847205,44.5078588293952,13.0,0.0,23.399999999997817
ce_129,ce,2025-08-22 10:38:00,-304.5,1,trend,0.2782540919719406,32.10846393312965,41.30842749322985,13.0,0.0,19.0
ce_130,ce,2025-08-22 10:39:00,-291.375,1,trend,0.3119718309859154,31.918053756371165,40.07454239366961,13.0,0.0,17.25
ce_131,ce,2025-08-22 10:40:00,-179.24999999999454,1,trend,0.3195706028075969,32.58239633324072,34.413072789549204,13.0,3.0,8.299999999999272
pe_131,pe,2025-08-22 10:40:00,-60.000000000010914,1,trend,0.4239558707643814,32.58239633324072,34.413072789549204,13.0,8.299999999999272,3.0
ce_132,ce,2025-08-22 10:41:00,-70.12500000002728,1,trend,0.3119718309859154,33.526101567161554,31.79198459667901,13.0,7.849999999998545,3.450000000000728
pe_132,pe,2025-08-22 10:41:00,-169.12499999997817,1,trend,0.4310823311748381,33.526101567161554,31.79198459667901,13.0,3.450000000000728,7.849999999998545
ce_133,ce,2025-08-22 10:42:00,-164.6249999999618,1,trend,0.3119718309859154,34.40239928437349,36.31557863775305,13.0,3.650000000001455,7.649999999997817
pe_133,pe,2025-08-22 10:42:00,-74.62500000004366,1,trend,0.3834995466908431,34.40239928437349,36.31557863775305,13.0,7.649999999997817,3.650000000001455
ce_134,ce,2025-08-22 10:43:00,-206.2500000000109,1,trend,0.2782540919719406,34.69098840653145,38.25796782162667,13.0,1.7999999999992724,9.5
pe_134,pe,2025-08-22 10:43:00,-32.99999999999454,1,trend,0.3442521631644005,34.69098840653145,38.25796782162667,13.0,9.5,1.7999999999992724
ce_135,ce,2025-08-22 10:44:00,-172.5000000000109,2,trend,0.2782540919719406,34.83174354435399,37.26550495078626,13.0,3.2999999999992724,8.0
pe_135,pe,2025-08-22 10:44:00,-66.74999999999454,1,trend,0.3442521631644005,34.83174354435399,37.26550495078626,13.0,8.0,3.2999999999992724
ce_136,ce,2025-08-22 10:45:00,-175.8749999999618,2,volatile_trend,0.2782540919719406,35.22795754853998,37.44027695690494,13.0,3.150000000001455,8.149999999997817
pe_136,pe,2025-08-22 10:45:00,-63.375000000043656,3,volatile_trend,0.33991088478676,35.22795754853998,37.44027695690494,13.0,8.149999999997817,3.150000000001455
ce_137,ce,2025-08-22 10:46:00,-246.74999999999451,1,trend,0.3119718309859154,34.452183279073736,41.1481878028612,13.0,0.0,11.299999999999272
ce_138,ce,2025-08-22 10:47:00,-85.49999999996726,1,trend,0.3313432835820896,34.511316072514425,34.10019260844855,13.0,5.650000000001455,1.0999999999985448
pe_138,pe,2025-08-22 10:47:00,-187.87500000003277,1,trend,0.3442521631644005,34.511316072514425,34.10019260844855,13.0,1.0999999999985448,5.650000000001455
ce_139,ce,2025-08-22 10:48:00,-76.50000000001637,1,trend,0.3195706028075969,34.62261476676559,33.435081098164815,13.0,6.75,2.100000000002183
pe_139,pe,2025-08-22 10:48:00,-181.1249999999673,1,trend,0.33991088478676,34.62261476676559,33.435081098164815,13.0,2.100000000002183,6.75
ce_140,ce,2025-08-22 10:49:00,-214.8749999999673,1,trend,0.3119718309859154,34.01587930192883,40.430715854180335,13.0,0.6000000000021828,8.25
pe_140,pe,2025-08-22 10:49:00,-42.75000000001637,1,trend,0.33991088478676,34.01587930192883,40.430715854180335,13.0,8.25,0.6000000000021828
ce_141,ce,2025-08-22 10:50:00,-176.99999999997272,1,trend,0.3119718309859154,33.288170229471056,39.30942149389785,13.0,2.350000000002183,6.700000000000728
pe_141,pe,2025-08-22 10:50:00,-79.12500000000546,1,trend,0.33991088478676,33.288170229471056,39.30942149389785,13.0,6.700000000000728,2.350000000002183
ce_142,ce,2025-08-22 10:51:00,-188.62500000002183,1,trend,0.3119718309859154,32.77703312082122,41.50726971183374,13.0,2.5499999999992724,8.650000000001455
pe_142,pe,2025-08-22 10:51:00,-51.37499999997272,1,trend,0.33991088478676,32.77703312082122,41.50726971183374,13.0,8.650000000001455,2.5499999999992724
ce_143,ce,2025-08-22 10:52:00,-193.1250000000382,1,trend,0.3119718309859154,32.30240580564622,41.74030660519527,13.0,2.349999999998545,8.850000000002183
pe_143,pe,2025-08-22 10:52:00,-46.87499999995634,1,trend,0.33991088478676,32.30240580564622,41.74030660519527,13.0,8.850000000002183,2.349999999998545
ce_144,ce,2025-08-22 10:53:00,-145.8749999999891,1,trend,0.3119718309859154,31.87535704721225,39.94095825015423,13.0,4.450000000000728,6.75
pe_144,pe,2025-08-22 10:53:00,-94.12500000000546,1,trend,0.33991088478676,31.87535704721225,39.94095825015423,13.0,6.75,4.450000000000728
ce_145,ce,2025-08-22 10:54:00,-98.62500000002184,1,trend,0.3195706028075969,31.88547047625929,38.16899377508608,13.0,6.549999999999272,4.650000000001455
pe_145,pe,2025-08-22 10:54:00,-141.37499999997272,1,trend,0.2909567496723459,31.88547047625929,38.16899377508608,13.0,4.650000000001455,6.549999999999272
ce_146,ce,2025-08-22 10:55:00,-82.87500000000546,1,trend,0.3340757238307349,32.25062969447242,37.570652860209016,13.0,7.25,3.950000000000728
pe_146,pe,2025-08-22 10:55:00,-157.1249999999891,1,trend,0.2909567496723459,32.25062969447242,37.570652860209016,13.0,3.950000000000728,7.25
ce_147,ce,2025-08-22 10:56:00,-67.50000000006548,1,trend,0.3119718309859154,31.74786372379817,39.53914061588135,13.0,8.94999999999709,5.30000000000291
pe_147,pe,2025-08-22 10:56:00,-149.62499999993452,1,trend,0.3240223463687151,31.74786372379817,39.53914061588135,13.0,5.30000000000291,8.94999999999709
pe_148,pe,2025-08-22 10:57:00,-253.87499999997272,1,trend,0.33991088478676,31.56362970735316,36.80791209788733,13.0,2.350000000002183,16.950000000000728
pe_149,pe,2025-08-22 10:58:00,-201.00000000000543,1,trend,0.33991088478676,31.441295900510912,40.34317317498802,13.0,4.700000000000728,14.600000000002185
ce_150,ce,2025-08-22 10:59:00,-9.750000000005455,2,trend,0.3119718309859154,31.03482342399916,42.41021424835137,13.0,13.200000000000728,6.100000000002183
pe_150,pe,2025-08-22 10:59:00,-169.49999999997272,1,trend,0.3834995466908431,31.03482342399916,42.41021424835137,13.0,6.100000000002183,13.200000000000728
ce_331,ce,2025-08-22 14:00:00,-121.12500000002184,2,range,0.2782540919719406,13.59812161592446,31.938869479474377,13.0,4.849999999998545,4.25
pe_331,pe,2025-08-22 14:00:00,-134.6249999999891,5,range,0.3240223463687151,13.59812161592446,31.938869479474377,13.0,4.25,4.849999999998545
ce_332,ce,2025-08-22 14:01:00,-51.37499999997272,2,range,0.2782540919719406,14.960804503258757,28.46536362563253,13.0,7.950000000000728,1.1499999999978172
pe_332,pe,2025-08-22 14:01:00,-204.3750000000382,5,range,0.33991088478676,14.960804503258757,28.46536362563253,13.0,1.1499999999978172,7.950000000000728
ce_333,ce,2025-08-22 14:02:00,-59.24999999999454,2,range,0.2518518518518518,16.336741887139564,28.146345939264265,13.0,8.25,2.7999999999992724
pe_333,pe,2025-08-22 14:02:00,-181.8750000000109,5,range,0.3240223463687151,16.336741887139564,28.146345939264265,13.0,2.7999999999992724,8.25
ce_334,ce,2025-08-22 14:03:00,-104.62500000001636,2,range,0.1839622641509433,17.420532098800606,30.11444481469323,13.0,7.549999999999272,7.450000000000728
pe_334,pe,2025-08-22 14:03:00,-106.87499999998364,5,range,0.33991088478676,17.420532098800606,30.11444481469323,13.0,7.450000000000728,7.549999999999272
ce_335,ce,2025-08-22 14:04:00,-69.75000000003274,2,mixed,0.1839622641509433,18.561589083618205,28.26809918607104,13.0,9.099999999998545,5.900000000001455
pe_335,pe,2025-08-22 14:04:00,-141.74999999996726,2,mixed,0.2909567496723459,18.561589083618205,28.26809918607104,13.0,5.900000000001455,9.099999999998545
ce_336,ce,2025-08-22 14:05:00,-111.75000000002184,2,mixed,0.2204724409448819,19.935277190198644,32.57629094477923,13.0,7.599999999998545,8.5
pe_336,pe,2025-08-22 14:05:00,-91.49999999998909,2,mixed,0.2909567496723459,19.935277190198644,32.57629094477923,13.0,8.5,7.599999999998545
ce_337,ce,2025-08-22 14:06:00,-252.0,2,mixed,0.2204724409448819,20.18001890417383,39.373237230593226,13.0,5.0,22.0
